,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,파트론,주당액면가액(원),500,500,500,
1,파트론,(연결)당기순이익(백만원),"21,868","60,971","9,291",
2,파트론,(별도)당기순이익(백만원),"26,042","56,749","8,902",
3,파트론,(연결)주당순이익(원),431,"1,186",178,
4,파트론,현금배당금총액(백만원),"12,789","17,992","10,281",
5,파트론,주식배당금총액(백만원),-,-,-,
6,파트론,(연결)현금배당성향(%),58.50,29.50,110.70,
7,파트론,현금배당수익률(%),2.40,2.60,2.40,보통주
8,파트론,현금배당수익률(%),-,-,-,우선주
9,파트론,주식배당수익률(%),-,-,-,보통주
10,파트론,주식배당수익률(%),-,-,-,우선주
11,파트론,주당 현금배당금(원),250,350,200,보통주
12,파트론,주당 현금배당금(원),-,-,-,우선주
13,파트론,주당 주식배당(주),-,-,-,보통주
14,파트론,주당 주식배당(주),-,-,-,우선주
