,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,KCC건설,주당액면가액(원),"5,000","5,000","5,000",
1,KCC건설,(연결)당기순이익(백만원),"37,641","28,229","24,126",
2,KCC건설,(별도)당기순이익(백만원),-,-,"24,109",
3,KCC건설,(연결)주당순이익(원),"1,806","1,319","1,127",
4,KCC건설,현금배당금총액(백만원),"3,627","3,210","2,782",
5,KCC건설,주식배당금총액(백만원),-,-,-,
6,KCC건설,(연결)현금배당성향(%),9.64,11.37,11.53,
7,KCC건설,현금배당수익률(%),2.20,2.30,1.80,보통주
8,KCC건설,현금배당수익률(%),-,-,-,우선주
9,KCC건설,주식배당수익률(%),-,-,-,보통주
10,KCC건설,주식배당수익률(%),-,-,-,우선주
11,KCC건설,주당 현금배당금(원),180,150,130,보통주
12,KCC건설,주당 현금배당금(원),-,-,-,우선주
13,KCC건설,주당 주식배당(주),-,-,-,보통주
14,KCC건설,주당 주식배당(주),-,-,-,우선주
