,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,CJ CGV,주당액면가액(원),500,500,500,
1,CJ CGV,(연결)당기순이익(백만원),"-635,415","-152,642","-140,653",
2,CJ CGV,(별도)당기순이익(백만원),"-466,502","-66,062","-325,093",
3,CJ CGV,(연결)주당순이익(원),"-22,827","-6,875","-6,647",
4,CJ CGV,현금배당금총액(백만원),-,-,"4,232",
5,CJ CGV,주식배당금총액(백만원),-,-,-,
6,CJ CGV,(연결)현금배당성향(%),-,-,-3.00,
7,CJ CGV,현금배당수익률(%),-,-,0.50,보통주
8,CJ CGV,현금배당수익률(%),-,-,-,
9,CJ CGV,주식배당수익률(%),-,-,-,보통주
10,CJ CGV,주식배당수익률(%),-,-,-,
11,CJ CGV,주당 현금배당금(원),-,-,200,보통주
12,CJ CGV,주당 현금배당금(원),-,-,-,
13,CJ CGV,주당 주식배당(주),-,-,-,보통주
14,CJ CGV,주당 주식배당(주),-,-,-,
