,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,JW중외제약,주당액면가액(원),"2,500","2,500","2,500",
1,JW중외제약,(연결)당기순이익(백만원),"-15,275","-25,275","8,057",
2,JW중외제약,(별도)당기순이익(백만원),"-14,949","-24,450","8,329",
3,JW중외제약,(연결)주당순이익(원),-676,"-1,129",343,
4,JW중외제약,현금배당금총액(백만원),"7,149","6,954","6,955",
5,JW중외제약,주식배당금총액(백만원),-,-,-,
6,JW중외제약,(연결)현금배당성향(%),-,-,-,
7,JW중외제약,현금배당수익률(%),0.90,1.10,0.80,보통주
8,JW중외제약,현금배당수익률(%),0.90,1.30,1.40,우선주
9,JW중외제약,주식배당수익률(%),-,-,-,
10,JW중외제약,주식배당수익률(%),-,-,-,
11,JW중외제약,주당 현금배당금(원),325,325,325,보통주
12,JW중외제약,주당 현금배당금(원),350,350,350,우선주
13,JW중외제약,주당 주식배당(주),-,-,-,
14,JW중외제약,주당 주식배당(주),-,-,-,
