,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,계양전기,주당액면가액(원),500,500,500,
1,계양전기,(연결)당기순이익(백만원),"9,385","-2,539","7,701",
2,계양전기,(별도)당기순이익(백만원),"9,408","-2,518","7,365",
3,계양전기,(연결)주당순이익(원),276,-78,226,
4,계양전기,현금배당금총액(백만원),"1,197","1,197","2,047",
5,계양전기,주식배당금총액(백만원),-,-,-,
6,계양전기,(연결)현금배당성향(%),11.98,926.59,21.46,
7,계양전기,현금배당수익률(%),0.80,1.20,1.70,보통주
8,계양전기,현금배당수익률(%),0.50,0.60,0.80,우선주
9,계양전기,주식배당수익률(%),-,-,-,보통주
10,계양전기,주식배당수익률(%),-,-,-,우선주
11,계양전기,주당 현금배당금(원),35,35,60,보통주
12,계양전기,주당 현금배당금(원),40,40,65,우선주
13,계양전기,주당 주식배당(주),-,-,-,보통주
14,계양전기,주당 주식배당(주),-,-,-,우선주
