,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,테이팩스,주당액면가액(원),500,500,500,
1,테이팩스,(연결)당기순이익(백만원),"13,828","7,630","5,101",
2,테이팩스,(별도)당기순이익(백만원),"14,990","9,611","6,200",
3,테이팩스,(연결)주당순이익(원),"2,931","1,617","1,081",
4,테이팩스,현금배당금총액(백만원),"2,359",-,-,
5,테이팩스,주식배당금총액(백만원),-,-,-,
6,테이팩스,(연결)현금배당성향(%),17.10,-,-,
7,테이팩스,현금배당수익률(%),1.40,-,-,보통주
8,테이팩스,현금배당수익률(%),-,-,-,우선주
9,테이팩스,주식배당수익률(%),-,-,-,보통주
10,테이팩스,주식배당수익률(%),-,-,-,우선주
11,테이팩스,주당 현금배당금(원),500,-,-,보통주
12,테이팩스,주당 현금배당금(원),-,-,-,우선주
13,테이팩스,주당 주식배당(주),-,-,-,보통주
14,테이팩스,주당 주식배당(주),-,-,-,우선주
