,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,금호건설,주당액면가액(원),"5,000","5,000","5,000",
1,금호건설,(연결)당기순이익(백만원),"26,424","11,717",-471,
2,금호건설,(별도)당기순이익(백만원),"44,152","45,876","67,072",
3,금호건설,(연결)주당순이익(원),741,332,-13,
4,금호건설,현금배당금총액(백만원),"17,947","17,648","17,647",
5,금호건설,주식배당금총액(백만원),-,-,-,
6,금호건설,(연결)현금배당성향(%),67.90,150.60,-,
7,금호건설,현금배당수익률(%),5.40,4.30,3.90,보통주
8,금호건설,현금배당수익률(%),1.70,1.40,2.30,우선주
9,금호건설,주식배당수익률(%),-,-,-,
10,금호건설,주식배당수익률(%),-,-,-,
11,금호건설,주당 현금배당금(원),500,500,500,보통주
12,금호건설,주당 현금배당금(원),550,550,550,우선주
13,금호건설,주당 주식배당(주),-,-,-,
14,금호건설,주당 주식배당(주),-,-,-,
