,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,SKC,주당액면가액(원),"5,000","5,000","5,000",
1,SKC,(연결)당기순이익(백만원),"39,676","59,714","120,582",
2,SKC,(별도)당기순이익(백만원),"460,249","14,016","48,496",
3,SKC,(연결)주당순이익(원),"2,471","1,586","3,268",
4,SKC,현금배당금총액(백만원),"35,751","35,421","35,421",
5,SKC,주식배당금총액(백만원),-,-,-,
6,SKC,(연결)현금배당성향(%),90.10,59.30,29.40,
7,SKC,현금배당수익률(%),1.10,2.00,2.80,보통주
8,SKC,현금배당수익률(%),-,-,-,우선주
9,SKC,주식배당수익률(%),-,-,-,보통주
10,SKC,주식배당수익률(%),-,-,-,우선주
11,SKC,주당 현금배당금(원),"1,000","1,000","1,000",보통주
12,SKC,주당 현금배당금(원),-,-,-,우선주
13,SKC,주당 주식배당(주),-,-,-,보통주
14,SKC,주당 주식배당(주),-,-,-,우선주
