,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한미반도체,주당액면가액(원),200,200,200,
1,한미반도체,(연결)당기순이익(백만원),"50,131","19,263","49,273",
2,한미반도체,(별도)당기순이익(백만원),"47,387","21,375","49,983",
3,한미반도체,(연결)주당순이익(원),"1,004",383,966,
4,한미반도체,현금배당금총액(백만원),"19,671","5,024","12,571",
5,한미반도체,주식배당금총액(백만원),-,-,-,
6,한미반도체,(연결)현금배당성향(%),39.20,26.10,25.50,
7,한미반도체,현금배당수익률(%),2.40,1.30,3.20,보통주
8,한미반도체,현금배당수익률(%),-,-,-,
9,한미반도체,주식배당수익률(%),-,-,-,보통주
10,한미반도체,주식배당수익률(%),-,-,-,
11,한미반도체,주당 현금배당금(원),400,100,250,보통주
12,한미반도체,주당 현금배당금(원),-,-,-,
13,한미반도체,주당 주식배당(주),-,-,-,보통주
14,한미반도체,주당 주식배당(주),-,-,-,
