,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,샘표식품,주당액면가액(원),500,500,500,
1,샘표식품,(연결)당기순이익(백만원),"36,052","26,816","17,992",
2,샘표식품,(별도)당기순이익(백만원),"30,613","23,570","17,992",
3,샘표식품,(연결)주당순이익(원),"7,895","5,872","3,940",
4,샘표식품,현금배당금총액(백만원),913,913,913,
5,샘표식품,주식배당금총액(백만원),-,-,-,
6,샘표식품,(연결)현금배당성향(%),2.53,3.41,5.08,
7,샘표식품,현금배당수익률(%),0.38,0.59,0.72,보통주
8,샘표식품,현금배당수익률(%),-,-,-,우선주
9,샘표식품,주식배당수익률(%),-,-,-,보통주
10,샘표식품,주식배당수익률(%),-,-,-,우선주
11,샘표식품,주당 현금배당금(원),200,200,200,보통주*
12,샘표식품,주당 현금배당금(원),-,-,-,우선주
13,샘표식품,주당 주식배당(주),-,-,-,보통주
14,샘표식품,주당 주식배당(주),-,-,-,우선주
