,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,씨젠,주당액면가액(원),500,500,500,
1,씨젠,(연결)당기순이익(백만원),"503,147","26,710","10,711",
2,씨젠,(별도)당기순이익(백만원),"519,527","25,801","4,674",
3,씨젠,(연결)주당순이익(원),"19,324","1,026",413,
4,씨젠,현금배당금총액(백만원),"38,988","2,599",-,
5,씨젠,주식배당금총액(백만원),-,-,-,
6,씨젠,(연결)현금배당성향(%),7.80,9.70,-,
7,씨젠,현금배당수익률(%),0.80,0.30,-,보통주
8,씨젠,현금배당수익률(%),-,-,-,우선주
9,씨젠,주식배당수익률(%),-,-,-,보통주
10,씨젠,주식배당수익률(%),-,-,-,우선주
11,씨젠,주당 현금배당금(원),"1,500",100,-,보통주
12,씨젠,주당 현금배당금(원),-,-,-,우선주
13,씨젠,주당 주식배당(주),-,-,-,보통주
14,씨젠,주당 주식배당(주),-,-,-,우선주
