,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,인지컨트롤스,주당액면가액(원),500,500,500,
1,인지컨트롤스,(연결)당기순이익(백만원),"-3,152","-8,269","2,981",
2,인지컨트롤스,(별도)당기순이익(백만원),"-2,837","2,447",-553,
3,인지컨트롤스,(연결)주당순이익(원),-217,-569,205,
4,인지컨트롤스,현금배당금총액(백만원),"1,452","1,452","1,452",
5,인지컨트롤스,주식배당금총액(백만원),-,-,-,
6,인지컨트롤스,(연결)현금배당성향(%),-46.00,-17.55,4.70,
7,인지컨트롤스,현금배당수익률(%),0.90,2.10,1.60,보통주
8,인지컨트롤스,현금배당수익률(%),-,-,-,우선주
9,인지컨트롤스,주식배당수익률(%),-,-,-,보통주
10,인지컨트롤스,주식배당수익률(%),-,-,-,우선주
11,인지컨트롤스,주당 현금배당금(원),100,100,100,보통주
12,인지컨트롤스,주당 현금배당금(원),-,-,-,우선주
13,인지컨트롤스,주당 주식배당(주),-,-,-,보통주
14,인지컨트롤스,주당 주식배당(주),-,-,-,우선주
