,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,휠라홀딩스,주당액면가액(원),"1,000","1,000","1,000",
1,휠라홀딩스,(연결)당기순이익(백만원),"197,739","338,144","210,050",
2,휠라홀딩스,(별도)당기순이익(백만원),"-47,524","108,121","59,872",
3,휠라홀딩스,(연결)주당순이익(원),"2,306","4,382","2,349",
4,휠라홀딩스,현금배당금총액(백만원),"11,122","13,320","3,055",
5,휠라홀딩스,주식배당금총액(백만원),-,-,-,
6,휠라홀딩스,(연결)현금배당성향(%),8.00,4.99,2.13,
7,휠라홀딩스,현금배당수익률(%),0.42,0.41,0.10,보통주
8,휠라홀딩스,현금배당수익률(%),-,-,-,우선주
9,휠라홀딩스,주식배당수익률(%),-,-,-,보통주
10,휠라홀딩스,주식배당수익률(%),-,-,-,우선주
11,휠라홀딩스,주당 현금배당금(원),185,219,50,보통주
12,휠라홀딩스,주당 현금배당금(원),-,-,-,우선주
13,휠라홀딩스,주당 주식배당(주),-,-,-,보통주
14,휠라홀딩스,주당 주식배당(주),-,-,-,우선주
