,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,하나투어,주당액면가액(원),500,500,500,
1,하나투어,(연결)당기순이익(백만원),"-172,012","-8,027","8,749",
2,하나투어,(별도)당기순이익(백만원),"-99,210","-34,655","13,396",
3,하나투어,(연결)주당순이익(원),"-13,210",-725,791,
4,하나투어,현금배당금총액(백만원),-,"11,067","14,387",
5,하나투어,주식배당금총액(백만원),-,-,-,
6,하나투어,(연결)현금배당성향(%),-,-,164.40,
7,하나투어,현금배당수익률(%),-,2.00,1.90,보통주
8,하나투어,현금배당수익률(%),-,-,-,우선주
9,하나투어,주식배당수익률(%),-,-,-,보통주
10,하나투어,주식배당수익률(%),-,-,-,우선주
11,하나투어,주당 현금배당금(원),-,"1,000","1,300",보통주
12,하나투어,주당 현금배당금(원),-,-,-,우선주
13,하나투어,주당 주식배당(주),-,-,-,보통주
14,하나투어,주당 주식배당(주),-,-,-,우선주
