,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,티비에이치글로벌,주당액면가액(원),500,500,500,
1,티비에이치글로벌,(연결)당기순이익(백만원),-,-,-,
2,티비에이치글로벌,(별도)당기순이익(백만원),"-30,794","-77,401","-57,649",
3,티비에이치글로벌,(연결)주당순이익(원),"-1,476","-3,711",-692,
4,티비에이치글로벌,현금배당금총액(백만원),-,-,-,
5,티비에이치글로벌,주식배당금총액(백만원),-,-,-,
6,티비에이치글로벌,(연결)현금배당성향(%),-,-,-,
7,티비에이치글로벌,현금배당수익률(%),-,-,-,보통주식
8,티비에이치글로벌,현금배당수익률(%),-,-,-,보통주식
9,티비에이치글로벌,주식배당수익률(%),-,-,-,보통주식
10,티비에이치글로벌,주식배당수익률(%),-,-,-,보통주식
11,티비에이치글로벌,주당 현금배당금(원),-,-,-,보통주식
12,티비에이치글로벌,주당 현금배당금(원),-,-,-,보통주식
13,티비에이치글로벌,주당 주식배당(주),-,-,-,보통주식
14,티비에이치글로벌,주당 주식배당(주),-,-,-,보통주식
