,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,에코프로,주당액면가액(원),500,500,500,
1,에코프로,(연결)당기순이익(백만원),"54,183","21,284","39,347",
2,에코프로,(별도)당기순이익(백만원),"180,967","87,446","61,661",
3,에코프로,(연결)주당순이익(원),"1,079",964,"1,781",
4,에코프로,현금배당금총액(백만원),"6,561","6,627",-,
5,에코프로,주식배당금총액(백만원),219,-,-,
6,에코프로,(연결)현금배당성향(%),12.10,31.10,-,
7,에코프로,현금배당수익률(%),0.60,1.50,-,보통주
8,에코프로,현금배당수익률(%),-,-,-,우선주
9,에코프로,주식배당수익률(%),5.40,-,-,보통주
10,에코프로,주식배당수익률(%),-,-,-,우선주
11,에코프로,주당 현금배당금(원),300,300,-,보통주
12,에코프로,주당 현금배당금(원),-,-,-,우선주
13,에코프로,주당 주식배당(주),0,-,-,보통주
14,에코프로,주당 주식배당(주),-,-,-,우선주
