,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,진에어,주당액면가액(원),"1,000","1,000","1,000",
1,진에어,(연결)당기순이익(백만원),-,-,"44,469",
2,진에어,(별도)당기순이익(백만원),"-190,403","-56,652","44,469",
3,진에어,(연결)주당순이익(원),"-6,099","-1,895","1,482",
4,진에어,현금배당금총액(백만원),-,-,"9,000",
5,진에어,주식배당금총액(백만원),-,-,-,
6,진에어,(연결)현금배당성향(%),-,-,20.20,
7,진에어,현금배당수익률(%),-,-,1.60,보통주
8,진에어,현금배당수익률(%),-,-,-,우선주
9,진에어,주식배당수익률(%),-,-,-,보통주
10,진에어,주식배당수익률(%),-,-,-,우선주
11,진에어,주당 현금배당금(원),-,-,300,보통주
12,진에어,주당 현금배당금(원),-,-,-,우선주
13,진에어,주당 주식배당(주),-,-,-,보통주
14,진에어,주당 주식배당(주),-,-,-,우선주
