,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,한세예스24홀딩스,주당액면가액(원),500,500,500,
1,한세예스24홀딩스,(연결)당기순이익(백만원),"70,484","3,148","-45,405",
2,한세예스24홀딩스,(별도)당기순이익(백만원),"11,800","3,518",967,
3,한세예스24홀딩스,(연결)주당순이익(원),"1,385",513,-405,
4,한세예스24홀딩스,현금배당금총액(백만원),"9,815","9,815","8,638",
5,한세예스24홀딩스,주식배당금총액(백만원),-,-,-,
6,한세예스24홀딩스,(연결)현금배당성향(%),13.93,311.79,-19.02,
7,한세예스24홀딩스,현금배당수익률(%),3.20,3.40,2.70,보통주
8,한세예스24홀딩스,현금배당수익률(%),-,-,-,
9,한세예스24홀딩스,주식배당수익률(%),-,-,-,
10,한세예스24홀딩스,주식배당수익률(%),-,-,-,
11,한세예스24홀딩스,주당 현금배당금(원),250,250,220,보통주
12,한세예스24홀딩스,주당 현금배당금(원),-,-,-,
13,한세예스24홀딩스,주당 주식배당(주),-,-,-,
14,한세예스24홀딩스,주당 주식배당(주),-,-,-,
