,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,두산밥캣,주당액면가액(원),500,500,500,
1,두산밥캣,(연결)당기순이익(백만원),"247,454","272,116","264,497",
2,두산밥캣,(별도)당기순이익(백만원),"141,513","110,633","4,183",
3,두산밥캣,(연결)주당순이익(원),"2,466","2,716","2,641",
4,두산밥캣,현금배당금총액(백만원),-,"120,299","90,224",
5,두산밥캣,주식배당금총액(백만원),-,-,-,
6,두산밥캣,(연결)현금배당성향(%),-,44.20,34.10,
7,두산밥캣,현금배당수익률(%),-,3.30,2.80,보통주
8,두산밥캣,현금배당수익률(%),-,-,-,우선주
9,두산밥캣,주식배당수익률(%),-,-,-,보통주
10,두산밥캣,주식배당수익률(%),-,-,-,우선주
11,두산밥캣,주당 현금배당금(원),-,"1,200",900,보통주
12,두산밥캣,주당 현금배당금(원),-,-,-,우선주
13,두산밥캣,주당 주식배당(주),-,-,-,보통주
14,두산밥캣,주당 주식배당(주),-,-,-,우선주
