,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,대교,주당액면가액(원),500,500,500,
1,대교,(연결)당기순이익(백만원),"-17,564","16,875","18,849",
2,대교,(별도)당기순이익(백만원),"-29,816","18,613","19,454",
3,대교,(연결)주당순이익(원),-274,190,205,
4,대교,현금배당금총액(백만원),"8,484","14,818","18,636",
5,대교,주식배당금총액(백만원),-,-,-,
6,대교,(연결)현금배당성향(%),-,87.80,98.90,
7,대교,현금배당수익률(%),2.70,2.80,3.20,보통주
8,대교,현금배당수익률(%),4.40,4.30,4.60,우선주
9,대교,주식배당수익률(%),-,-,-,보통주
10,대교,주식배당수익률(%),-,-,-,우선주
11,대교,주당 현금배당금(원),100,170,210,보통주
12,대교,주당 현금배당금(원),110,180,220,우선주
13,대교,주당 주식배당(주),-,-,-,보통주
14,대교,주당 주식배당(주),-,-,-,우선주
