,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,미래에셋증권,주당액면가액(원),"5,000","5,000","5,000",
1,미래에셋증권,(연결)당기순이익(백만원),"821,834","658,998","456,565",
2,미래에셋증권,(별도)당기순이익(백만원),"590,731","448,721","434,085",
3,미래에셋증권,(연결)주당순이익(원),"1,213",956,660,
4,미래에셋증권,현금배당금총액(백만원),"130,124","182,113","153,907",
5,미래에셋증권,주식배당금총액(백만원),-,-,-,
6,미래에셋증권,(연결)현금배당성향(%),15.80,27.60,33.70,
7,미래에셋증권,현금배당수익률(%),2.10,3.40,3.30,보통주
8,미래에셋증권,현금배당수익률(%),4.10,6.00,5.30,우선주
9,미래에셋증권,주식배당수익률(%),-,-,-,보통주
10,미래에셋증권,주식배당수익률(%),-,-,-,우선주
11,미래에셋증권,주당 현금배당금(원),200,260,220,보통주
12,미래에셋증권,주당 현금배당금(원),220,286,242,우선주
13,미래에셋증권,주당 주식배당(주),-,-,-,보통주
14,미래에셋증권,주당 주식배당(주),-,-,-,우선주
