,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,LX세미콘,주당액면가액(원),500,500,500,
1,LX세미콘,(연결)당기순이익(백만원),"72,529","38,539","48,960",
2,LX세미콘,(별도)당기순이익(백만원),"72,291","38,240","48,931",
3,LX세미콘,(연결)주당순이익(원),"4,459","2,370","3,010",
4,LX세미콘,현금배당금총액(백만원),"21,957","13,499","13,499",
5,LX세미콘,주식배당금총액(백만원),-,-,-,
6,LX세미콘,(연결)현금배당성향(%),30.30,35.00,27.60,
7,LX세미콘,현금배당수익률(%),2.50,2.10,2.50,보통주
8,LX세미콘,현금배당수익률(%),-,-,-,우선주
9,LX세미콘,주식배당수익률(%),-,-,-,보통주
10,LX세미콘,주식배당수익률(%),-,-,-,우선주
11,LX세미콘,주당 현금배당금(원),"1,350",830,830,보통주
12,LX세미콘,주당 현금배당금(원),-,-,-,우선주
13,LX세미콘,주당 주식배당(주),-,-,-,보통주
14,LX세미콘,주당 주식배당(주),-,-,-,우선주
