,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,다우데이타,주당액면가액(원),500,500,500,
1,다우데이타,(연결)당기순이익(백만원),"96,114","68,249","33,061",
2,다우데이타,(별도)당기순이익(백만원),"13,719","11,599","10,529",
3,다우데이타,(연결)주당순이익(원),"2,510","1,782",863,
4,다우데이타,현금배당금총액(백만원),"9,575","6,894","6,128",
5,다우데이타,주식배당금총액(백만원),-,-,-,
6,다우데이타,(연결)현금배당성향(%),9.96,9.90,5.40,
7,다우데이타,현금배당수익률(%),2.00,2.10,1.70,보통주
8,다우데이타,현금배당수익률(%),-,-,-,종류주
9,다우데이타,주식배당수익률(%),-,-,-,보통주
10,다우데이타,주식배당수익률(%),-,-,-,종류주
11,다우데이타,주당 현금배당금(원),250,180,160,보통주
12,다우데이타,주당 현금배당금(원),-,-,-,종류주
13,다우데이타,주당 주식배당(주),-,-,-,보통주
14,다우데이타,주당 주식배당(주),-,-,-,종류주
