,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,SNT에너지,주당액면가액(원),500,500,500,
1,SNT에너지,(연결)당기순이익(백만원),"9,788","15,452",-,
2,SNT에너지,(별도)당기순이익(백만원),"9,407","14,579","1,825",
3,SNT에너지,(연결)주당순이익(원),"1,414","2,148",250,
4,SNT에너지,현금배당금총액(백만원),"5,395","5,755",-,
5,SNT에너지,주식배당금총액(백만원),-,-,105,
6,SNT에너지,(연결)현금배당성향(%),55.10,37.20,-,
7,SNT에너지,현금배당수익률(%),5.10,4.10,-,보통주
8,SNT에너지,현금배당수익률(%),-,-,-,우선주
9,SNT에너지,주식배당수익률(%),-,-,-,보통주
10,SNT에너지,주식배당수익률(%),-,-,-,우선주
11,SNT에너지,주당 현금배당금(원),800,800,-,보통주
12,SNT에너지,주당 현금배당금(원),-,-,-,우선주
13,SNT에너지,주당 주식배당(주),-,-,0,보통주
14,SNT에너지,주당 주식배당(주),-,-,-,우선주
