,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,롯데케미칼,주당액면가액(원),"5,000","5,000","5,000",
1,롯데케미칼,(연결)당기순이익(백만원),"158,469","714,978","1,579,195",
2,롯데케미칼,(별도)당기순이익(백만원),"115,572","394,376","1,426,278",
3,롯데케미칼,(연결)주당순이익(원),"4,623","20,860","46,074",
4,롯데케미칼,현금배당금총액(백만원),"123,392","229,645","359,892",
5,롯데케미칼,주식배당금총액(백만원),-,-,-,
6,롯데케미칼,(연결)현금배당성향(%),77.86,32.12,22.79,
7,롯데케미칼,현금배당수익률(%),1.37,2.88,3.66,보통주
8,롯데케미칼,현금배당수익률(%),-,-,-,우선주
9,롯데케미칼,주식배당수익률(%),-,-,-,보통주
10,롯데케미칼,주식배당수익률(%),-,-,-,우선주
11,롯데케미칼,주당 현금배당금(원),"3,600","6,700","10,500",보통주
12,롯데케미칼,주당 현금배당금(원),-,-,-,우선주
13,롯데케미칼,주당 주식배당(주),-,-,-,보통주
14,롯데케미칼,주당 주식배당(주),-,-,-,우선주
