,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,삼성SDI,주당액면가액(원),"5,000","5,000","5,000",
1,삼성SDI,(연결)당기순이익(백만원),"574,723","356,549","701,166",
2,삼성SDI,(별도)당기순이익(백만원),"217,316","199,669","525,837",
3,삼성SDI,(연결)주당순이익(원),"8,593","5,331","10,484",
4,삼성SDI,현금배당금총액(백만원),"66,945","66,945","66,945",
5,삼성SDI,주식배당금총액(백만원),-,-,-,
6,삼성SDI,(연결)현금배당성향(%),11.60,18.80,9.50,
7,삼성SDI,현금배당수익률(%),0.18,0.44,0.46,보통주
8,삼성SDI,현금배당수익률(%),0.37,1.17,1.23,우선주
9,삼성SDI,주식배당수익률(%),-,-,-,보통주
10,삼성SDI,주식배당수익률(%),-,-,-,우선주
11,삼성SDI,주당 현금배당금(원),"1,000","1,000","1,000",보통주
12,삼성SDI,주당 현금배당금(원),"1,050","1,050","1,050",우선주
13,삼성SDI,주당 주식배당(주),-,-,-,보통주
14,삼성SDI,주당 주식배당(주),-,-,-,우선주
