,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,영보화학,주당액면가액(원),500,500,500,
1,영보화학,(연결)당기순이익(백만원),"2,842","5,120","5,733",
2,영보화학,(별도)당기순이익(백만원),"10,122","8,395","5,130",
3,영보화학,(연결)주당순이익(원),146,263,294,
4,영보화학,현금배당금총액(백만원),"1,463","1,950","1,950",
5,영보화학,주식배당금총액(백만원),-,-,-,
6,영보화학,(연결)현금배당성향(%),51.46,38.08,34.01,
7,영보화학,현금배당수익률(%),2.04,2.91,2.71,보통주
8,영보화학,현금배당수익률(%),-,-,-,우선주
9,영보화학,주식배당수익률(%),-,-,-,보통주
10,영보화학,주식배당수익률(%),-,-,-,우선주
11,영보화학,주당 현금배당금(원),75,100,100,보통주
12,영보화학,주당 현금배당금(원),-,-,-,우선주
13,영보화학,주당 주식배당(주),-,-,-,보통주
14,영보화학,주당 주식배당(주),-,-,-,우선주
