,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,신세계건설,주당액면가액(원),"5,000","5,000","5,000",
1,신세계건설,(연결)당기순이익(백만원),"12,231","17,515","43,078",
2,신세계건설,(별도)당기순이익(백만원),-,-,-,
3,신세계건설,(연결)주당순이익(원),"3,058","4,379","10,769",
4,신세계건설,현금배당금총액(백만원),"3,200","3,200","3,000",
5,신세계건설,주식배당금총액(백만원),-,-,-,
6,신세계건설,(연결)현금배당성향(%),26.20,18.30,7.00,
7,신세계건설,현금배당수익률(%),3.10,3.00,3.20,보통주
8,신세계건설,현금배당수익률(%),-,-,-,
9,신세계건설,주식배당수익률(%),-,-,-,보통주
10,신세계건설,주식배당수익률(%),-,-,-,
11,신세계건설,주당 현금배당금(원),800,800,750,보통주
12,신세계건설,주당 현금배당금(원),-,-,-,
13,신세계건설,주당 주식배당(주),-,-,-,보통주
14,신세계건설,주당 주식배당(주),-,-,-,
