,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,LG전자,주당액면가액(원),"5,000","5,000","5,000",
1,LG전자,(연결)당기순이익(백만원),"1,968,332","31,285","1,240,139",
2,LG전자,(별도)당기순이익(백만원),"1,211,549","-196,118","-4,774",
3,LG전자,(연결)주당순이익(원),"10,926",169,"6,882",
4,LG전자,현금배당금총액(백만원),"216,938","135,909","135,909",
5,LG전자,주식배당금총액(백만원),-,-,-,
6,LG전자,(연결)현금배당성향(%),11.00,434.40,11.00,
7,LG전자,현금배당수익률(%),1.07,1.04,1.21,보통주
8,LG전자,현금배당수익률(%),2.52,2.77,3.09,우선주
9,LG전자,주식배당수익률(%),-,-,-,보통주
10,LG전자,주식배당수익률(%),-,-,-,우선주
11,LG전자,주당 현금배당금(원),"1,200",750,750,보통주
12,LG전자,주당 현금배당금(원),"1,250",800,800,우선주
13,LG전자,주당 주식배당(주),-,-,-,보통주
14,LG전자,주당 주식배당(주),-,-,-,우선주
