,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,천보,주당액면가액(원),500,500,500,
1,천보,(연결)당기순이익(백만원),"27,371","23,045","22,635",
2,천보,(별도)당기순이익(백만원),"14,353","15,648","22,152",
3,천보,(연결)주당순이익(원),"2,742","2,348","2,958",
4,천보,현금배당금총액(백만원),"2,950","3,000",-,
5,천보,주식배당금총액(백만원),-,-,-,
6,천보,(연결)현금배당성향(%),11.00,13.00,-,
7,천보,현금배당수익률(%),0.10,0.50,-,보통주
8,천보,현금배당수익률(%),-,-,-,우선주
9,천보,주식배당수익률(%),-,-,-,보통주
10,천보,주식배당수익률(%),-,-,-,우선주
11,천보,주당 현금배당금(원),300,300,-,보통주
12,천보,주당 현금배당금(원),-,-,-,우선주
13,천보,주당 주식배당(주),-,-,-,보통주
14,천보,주당 주식배당(주),-,-,-,우선주
