,corp_name,se,thstrm,frmtrm,lwfr
0,에이비엘바이오,주당액면가액(원),500,500,500
1,에이비엘바이오,(연결)당기순이익(백만원),"-55,606","-37,005","-117,234"
2,에이비엘바이오,(별도)당기순이익(백만원),-,-,-
3,에이비엘바이오,(연결)주당순이익(원),"-1,207",-818,"-3,804"
4,에이비엘바이오,현금배당금총액(백만원),-,-,-
5,에이비엘바이오,주식배당금총액(백만원),-,-,-
6,에이비엘바이오,(연결)현금배당성향(%),-,-,-
7,에이비엘바이오,현금배당수익률(%),-,-,-
8,에이비엘바이오,현금배당수익률(%),-,-,-
9,에이비엘바이오,주식배당수익률(%),-,-,-
10,에이비엘바이오,주식배당수익률(%),-,-,-
11,에이비엘바이오,주당 현금배당금(원),-,-,-
12,에이비엘바이오,주당 현금배당금(원),-,-,-
13,에이비엘바이오,주당 주식배당(주),-,-,-
14,에이비엘바이오,주당 주식배당(주),-,-,-
