,corp_name,se,thstrm,frmtrm,lwfr,stock_knd
0,콜마비앤에이치,주당액면가액(원),500,500,500,
1,콜마비앤에이치,(연결)당기순이익(백만원),"80,484","54,484","48,353",
2,콜마비앤에이치,(별도)당기순이익(백만원),"72,733","47,960","43,483",
3,콜마비앤에이치,(연결)주당순이익(원),"2,724","1,844","1,637",
4,콜마비앤에이치,현금배당금총액(백만원),"9,453","7,385","5,908",
5,콜마비앤에이치,주식배당금총액(백만원),-,-,-,
6,콜마비앤에이치,(연결)현금배당성향(%),11.70,13.60,12.20,
7,콜마비앤에이치,현금배당수익률(%),0.60,0.90,1.00,보통주
8,콜마비앤에이치,현금배당수익률(%),-,-,-,우선주
9,콜마비앤에이치,주식배당수익률(%),-,-,-,보통주
10,콜마비앤에이치,주식배당수익률(%),-,-,-,우선주
11,콜마비앤에이치,주당 현금배당금(원),320,250,200,보통주
12,콜마비앤에이치,주당 현금배당금(원),-,-,-,우선주
13,콜마비앤에이치,주당 주식배당(주),-,-,-,보통주
14,콜마비앤에이치,주당 주식배당(주),-,-,-,우선주
