,tag,제 15 기,제 14 기,제 13 기
2,매출총이익,56114746952,100593288552,103442015265
4,영업이익(손실),"(25,530,976,710)","(274,992,043)","(5,036,328,012)"
5,기타이익,516889422,4356342393,8340809801
9,법인세비용차감전순이익(손실),"(43,225,670,711)","(4,051,163,397)","(3,983,027,539)"
11,당기순이익(손실),"(39,622,285,550)","(5,699,436,292)","(7,803,949,646)"
18,해외사업장환산외환차이(세전기타포괄이익),241552576,258889492,125412221
21,당기순이익(손실)의 귀속,,,
22,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(37,856,926,853)","(5,434,933,340)","(7,557,345,704)"
23,비지배지분에 귀속되는 당기순이익(손실),"(1,765,358,697)","(264,502,952)","(246,603,942)"
27,주당이익,,,
28,기본주당이익(손실) (단위 : 원),"(2,165)",(311),(429)
29,희석주당이익(손실) (단위 : 원),"(2,165)",(311),(429)
