,tag,제 37 기,제 36 기,제 35 기
2,매출총이익,19298441244,26251722271,22462435453
4,영업이익(손실),"(3,556,316,279)",1907076730,"(1,259,002,669)"
7,지분법이익,"(847,146,453)","(928,133,359)",
8,기타이익,6567718719,11082879249,6783593278
10,법인세비용차감전순이익(손실),"(10,796,373,658)",5005607651,"(2,324,900,219)"
12,계속영업이익(손실),"(12,739,263,577)",5733415065,"(3,133,663,876)"
13,중단영업이익(손실),"(1,273,269,085)","(1,720,758,733)",
14,당기순이익(손실),"(14,012,532,662)",4012656332,"(3,133,663,876)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(13,902,534,206)",4535765112,"(3,068,952,378)"
17,비지배지분에 귀속되는 당기순이익(손실),"(109,998,456)","(523,108,780)","(64,711,498)"
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),(846),270,(188)
