,tag,제 48 기,제 47 기,제 46 기
2,매출총이익,25472435.0,21052762,10579843
4,영업이익(손실),5891295.0,2681242,"(10,876,477)"
5,기타이익,160823.0,"(50,209)",705676
8,법인세비용차감전순이익(손실),4705769.0,479844,"(12,285,128)"
10,계속영업이익(손실),4509728.0,376624,"(12,673,039)"
11,당기순이익(손실),4509728.0,376624,"(12,673,039)"
18,당기순이익(손실)의 귀속,,,
19,지배기업의 소유주에게 귀속되는 당기순이익(손실),4509728.0,376624,"(12,673,039)"
22,주당이익,,,
23,기본주당이익(손실) (단위 : USD),,,
24,계속영업기본주당이익(손실) (단위 : USD),0.06,0,(0.16)
25,희석주당이익(손실) (단위 : USD),,,
26,계속영업희석주당이익(손실) (단위 : USD),0.06,0,(0.16)
