,tag,제 39 기,제 38 기,제 37 기
2,Ⅲ.매출총이익,134626869541,164229385244,184660309382
4,Ⅴ.영업이익(손실),64604114820,94690808825,116632087121
9,Ⅹ.지분법이익,405207276,10594830,0
11,XⅡ.관계기업투자처분이익,0,0,5546353374
12,XⅢ.법인세비용차감전순이익(손실),60319375827,96519565133,121505921283
14,XV.계속사업이익(손실),45706345974,72267791568,98437569504
15,XVI.중단영업이익(손실),0,0,0
16,XVII.당기순이익(손실),45706345974,72267791568,98437569504
21,3.지분법이익잉여금변동,21374212,"(14,460,316)","(6,777,968)"
24,XX.당기순이익(손실)의 귀속,,,
25,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),42429774351,55806942275,79282354956
26,(2)비지배지분에 귀속되는 당기순이익(손실),3276571623,16460849293,19155214548
30,XXⅡ.주당이익,,,
31,(1)기본주당이익(손실) (단위 : 원),10710,13849,19674
32,(2)희석주당이익(손실) (단위 : 원),10710,13849,19674
