,tag,제 15 기,제 14 기,제 13 기
2,매출총이익,11320930733,19450392106,8677621820
5,영업이익(손실),"(5,963,074,656)",1587907305,"(9,723,708,618)"
6,기타이익,5111985986,5052847691,4990367116
11,법인세비용차감전순이익(손실),"(31,114,415,123)","(5,773,432,853)","(19,975,423,586)"
13,당기순이익(손실),"(26,561,917,340)","(5,692,132,496)","(16,911,977,236)"
14,당기순이익(손실)의 귀속,,,
15,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(26,561,917,340)","(5,692,132,496)","(16,911,977,236)"
16,주당이익,,,
17,기본주당이익(손실) (단위 : 원),(428),(93),(277)
18,희석주당이익(손실) (단위 : 원),(428),(93),(277)
