,tag,제 35 기,제 34 기,제 33 기
2,매출총이익,1485566130023,903824385243,631776870682
4,영업이익,1015386726108,507538852790,324051877189
10,법인세비용차감전계속영업이익,1030435361357,533415674420,324483796856
12,계속영업이익,679446474293,395545907351,222398937314
13,중단영업이익,,319479983,3004586039
14,당기순이익,679446474293,395865387334,225403523353
26,지분법이익잉여금,"(21,828,897)","(58,296,873)",
27,당기총포괄이익,647980460344,317081385227,229778035357
28,당기순이익의 귀속,,,
34,주당이익,,,
35,기본 및 희석 주당계속영업이익 (단위 : 원),6370,4276,2481
36,기본 및 희석 주당이익 (단위 : 원),6370,4283,2551
