,tag,제 42 기,제 41 기,제 40 기
2,매출총이익,52160487127,63092083085,59055223453
5,영업이익(손실),"(9,655,812,327)",8509762334,4123028098
8,지분법이익(손실),1147271755,"(785,801,218)","(511,279,571)"
9,기타이익,7535160174,8371469652,6838309117
11,법인세비용차감전순이익(손실),"(11,690,828,169)",5454110540,"(969,779,716)"
13,당기순이익(손실),"(7,966,501,350)",1791090739,"(706,452,392)"
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익,"(8,247,365,976)",2735411458,130103101
25,비지배지분에 귀속되는 당기순이익,280864626,"(944,320,719)","(836,555,493)"
29,주당이익,,,
30,기본주당이익(손실) (단위 : 원),(432),143,7
