,tag,제 66 기,제 65 기,제 64 기
2,매출총이익,415993865962,476225578754.0,381468556080.0
5,영업이익,138793355652,202085120026.0,121513584942.0
10,법인세비용차감전 계속영업이익,109770055526,165787860569.0,534172300470.0
12,계속영업이익(손실),95712850926,122560805846.0,441136518072.0
13,중단영업이익(손실),"(94,492,598,634)",27448659016.0,2984840228950.0
14,당기순이익,1220252292,150009464862.0,3425976747022.0
15,지배기업지분순이익(손실),"(52,770,046,181)",103683081194.0,3357772004243.0
16,비지배지분순이익,53990298473,46326383668.0,68204742779.0
17,주당이익(손실),,,
18,계속영업기본주당이익(손실) (단위 : 원),2106,3784.0,17221.0
19,중단영업기본주당이익(손실) (단위 : 원),"(4,738)",1316.0,137586.0
