,tag,제 52 기,제 51 기,제 50 기
2,매출총이익,463886161738,422634651400,319678288118
4,영업이익(손실),172966917132,173947881945,99995499245
9,관계기업과 공동기업에 대한 지분법이익,147653251004,82352695710,55371217896
10,법인세비용차감전계속영업이익(손실),516153481972,167385389605,70073074970
12,계속영업당기순이익,355450020247,195505295523,25807354431
13,중단영업당기순이익,,54691444810,71878707622
14,당기순이익(손실),355450020247,250196740333,97686062053
25,지분법이익잉여금,"(5,042,755,600)","(11,435,617,204)","(6,160,699,131)"
27,당기순이익(손실)의 귀속,,,
30,총포괄이익(손실)의 귀속,,,
33,주당이익,,,
34,보통주 주당순이익(손실) (단위 : 원),13096,8846,3942
35,우선주 주당순이익 (단위 : 원),13146,8896,3905
36,계속영업보통주당이익(손실) (단위 : 원),13096,6164,1810
37,계속영업우선주당이익(손실) (단위 : 원),13146,6199,1793
