,tag,제 33 기,제 32 기,제 31 기
2,매출총이익,77372791264,272602950928,730079839993
4,영업이익(손실),"(276,356,306,953)","(435,709,495,659)",28232551532
10,법인세비용차감전순이익(손실),"(457,134,858,063)","(1,041,159,086,815)","(249,611,122,454)"
12,계속영업이익(손실),"(482,090,147,054)","(785,965,526,727)",
13,중단영업이익(손실),"(20,881,713,892)","(31,920,587,531)",
14,당기순이익(손실),"(502,971,860,946)","(817,886,114,258)","(195,861,022,284)"
23,당기순이익(손실)의 귀속,,,
30,희석주당이익(손실) (단위 : 원),"(5,373)","(10,877)",(964)
31,계속영업 기본 및 희석주당이익(손실) (단위 : 원),"(5,212)","(10,561)",
32,중단영업 기본 및 희석주당이익(손실) (단위 : 원),(161),(316),
