,tag,제 60 기,제 59 기,제 58 기
2,매출총이익,19866253271,"(987,674,472)","(631,020,036)"
4,영업이익(손실),1219023916,"(24,650,440,438)","(16,257,022,695)"
8,유형자산처분이익,449000,12889949,7468360
9,채무면제이익,56949039,0,0
12,잡이익,924602909,350957997,465734960
23,외화환산이익(금융수익),85599755,222591881,86048181
24,파생상품부채평가이익,0,0,187353000
25,사채상환이익(금융수익),6114649,182659723,1110282231
33,법인세비용차감전순이익(손실),"(11,386,267,112)","(40,493,805,679)","(24,431,116,639)"
35,당기순이익(손실),"(11,486,011,938)","(41,041,685,086)","(24,442,080,215)"
43,당기순이익(손실)의 귀속,,,
44,지배주주 지분순이익,"(8,131,056,649)","(40,478,571,496)","(23,374,529,244)"
49,주당이익,,,
50,기본주당이익(손실) (단위 : 원),(108),(855),(189)
51,희석주당이익(손실) (단위 : 원),(108),(855),(189)
