,tag,제 29 기,제 28 기,제 27 기
2,매출총이익,23371564706,28327376857,11432455656
4,영업이익(손실),3527629021,6975754090,"(6,797,925,882)"
5,기타이익,5274244918,8127997836,4955093867
9,계속영업법인세비용차감전순이익(손실),"(14,917,502,870)",483333919,"(26,013,871,772)"
11,계속영업이익(손실),"(13,364,917,102)","(626,764,511)","(25,550,913,159)"
12,중단영업이익(손실),"(441,755,468)","(10,956,636,925)","(13,547,227,166)"
13,당기순이익(손실),"(13,806,672,570)","(11,583,401,436)","(39,098,140,325)"
20,당기순이익(손실)의 귀속,,,
21,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(13,705,272,696)","(11,466,069,721)","(38,963,210,362)"
22,계속영업이익(손실),"(13,263,517,228)","(509,432,796)","(25,415,983,196)"
23,중단영업이익(손실),"(441,755,468)","(10,956,636,925)","(13,547,227,166)"
24,비지배지분에 귀속되는 당기순이익(손실),"(101,399,874)","(117,331,715)","(134,929,963)"
25,계속영업이익(손실),"(101,399,874)","(117,331,715)","(134,929,963)"
26,중단영업이익(손실),,,
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),(604),(518),"(2,014)"
32,계속영업기본주당이익(손실) (단위 : 원),(585),(495),(701)
33,중단영업기본주당이익(손실) (단위 : 원),(19),(23),"(1,313)"
34,희석주당이익(손실) (단위 : 원),,(490),"(2,014)"
35,계속영업희석주당이익(손실) (단위 : 원),,(483),(701)
36,중단영업희석주당이익(손실) (단위 : 원),,(7),"(1,313)"
