,tag,제 60 기,제 59 기,제 58 기
2,Ⅲ.매출총이익,9577999737,8467744621,13443853715
4,Ⅴ.영업이익(손실),"(3,712,416,585)","(4,353,008,993)",293192887
5,Ⅵ.기타이익,1926795602,160662653,6105607946
9,Ⅹ.법인세비용차감전순이익(손실),"(5,126,434,808)","(4,015,707,190)",7441038399
11,XⅡ.당기순이익(손실),"(6,003,951,813)","(2,868,490,567)",6134917258
17,XV.당기순이익(손실)의 귀속,,,
18,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,992,041,538)","(2,868,490,567)",6134917258
19,(2)비지배지분에 귀속되는 당기순이익(손실),"(11,910,275)",,
23,XVII.주당이익,,,
24,(1)기본주당이익(손실) (단위 : 원),(306),(145),309
25,(2)희석주당이익(손실) (단위 : 원),(306),(145),309
