,tag,제 18 기,제 17 기,제 16 기
3,매출총이익,177030755581,111354943418,62103161722.0
5,영업이익(손실),58860907917,37837722117,16864196634.0
8,기타이익,13722762208,4547893886,1568940004.0
10,관계기업투자이익,"(1,041,069,657)","(213,920,670)",
11,법인세비용차감전순이익(손실),69589601195,42121130079,19589185717.0
13,당기순이익(손실),54768500217,33353049263,16010023877.0
19,당기순이익(손실)의 귀속,,,
20,지배기업의 소유주에게 귀속되는 당기순이익(손실),53003956629,31568735896,15367873049.0
21,비지배지분에 귀속되는 당기순이익(손실),1764543588,1784313367,642150828.0
25,주당이익,,,
26,기본주당이익(손실) (단위 : 원),1635,974,476.0
27,계속영업기본주당이익(손실) (단위 : 원),1635,974,476.0
28,희석주당이익(손실) (단위 : 원),1622,969,476.0
29,계속영업희석주당이익(손실) (단위 : 원),1622,969,476.0
