,tag,제 35 기,제 34 기,제 33 기
2,매출총이익,76112243598.0,43572509786,52130019919
4,영업이익(손실),20139107152.0,"(13,517,856,973)","(6,184,462,494)"
5,기타이익,20399682206.0,9818384248,12407081904
9,지분법이익,454886609.0,159636132,0
11,법인세비용차감전순이익(손실),16748460161.0,"(20,758,125,016)","(12,031,293,032)"
13,당기순이익(손실),16351427460.0,"(22,756,980,671)","(11,970,294,389)"
22,당기순이익(손실)의 귀속,,,
23,지배기업의 소유주에게 귀속되는 당기순이익(손실),16351427460.0,"(22,756,980,671)","(11,970,294,389)"
24,비지배지분에 귀속되는 당기순이익(손실),0.0,0,0
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),350.0,(487),(330)
30,희석주당이익(손실) (단위 : 원),350.0,(487),(330)
