,tag,제 10 기,제 9 기,제 8 기
2,매출총이익,5808803670624.0,4892427383000,4596295454922.0
4,영업이익,237151679441.0,150652508829,462827002755.0
12,법인세비용차감전순이익,621795811695.0,282102598156,584966734046.0
14,계속영업당기순이익,362572647516.0,223836243277,458865848223.0
16,중단영업당기순이익,,,17313184460.0
18,당기순이익,362572647516.0,223836243277,476179032683.0
19,당기순이익의 귀속,,,
21,계속영업당기순이익,361794825719.0,233895212545,432875293155.0
22,중단영업당기순이익,,,17313184460.0
24,계속영업당기순이익(손실),777821797.0,"(10,058,969,268)",25990555068.0
25,중단영업반기순이익(손실),,,
26,주당순이익,,,
27,계속영업기본주당순이익 (단위 : 원),12378.0,7620,15047.0
28,중단영업기본주당순이익 (단위 : 원),,,621.0
29,계속영업희석주당순이익 (단위 : 원),12378.0,7620,15047.0
30,중단영업희석주당순이익 (단위 : 원),,,621.0
