,tag,제 59 기,제 58 기,제 57 기
2,매출총이익,313600839439.0,273241304125,181156315876.0
4,영업이익,157057559689.0,83622939392,41120356161.0
10,법인세비용차감전순이익(손실),153056726861.0,84544522884,137782793749.0
12,계속영업이익(손실),108496278913.0,49230379214,137690765207.0
13,중단영업이익(손실),,,382735063585.0
14,당기순이익(손실),108496278913.0,49230379214,520425828792.0
15,당기순이익(손실)의 귀속,,,
16,지배주주지분순이익(손실),49115187931.0,13809985436,511738905731.0
17,계속영업이익(손실),49115187931.0,13809985436,129003842146.0
18,중단영업이익(손실),,,382735063585.0
19,비지배주주지분순이익,59381090982.0,35420393778,8686923061.0
20,계속영업이익(손실),59381090982.0,35420393778,8686923061.0
21,주당이익,,,
22,기본주당이익(손실) (단위 : 원),1677.0,461,18787.0
23,계속영업기본주당이익(손실) (단위 : 원),1677.0,461,4736.0
24,중단영업기본주당이익(손실) (단위 : 원),,,14051.0
