,tag,제 48 기,제 47 기,제 46 기
2,매출총이익,45267901714,27613910810,61920704990
6,영업이익(손실),7046068143,"(13,642,336,110)",13943862929
13,법인세비용차감전순이익(손실),3745752098,"(15,354,090,511)",15033963700
15,계속영업당기순이익(손실),45120198,"(18,571,416,625)",15729789443
17,당기순이익(손실),6827301840,"(16,511,430,083)",14325367073
18,당기순이익(손실)의 귀속,,,
20,계속영업이익(손실),"(1,905,972,620)","(22,181,351,197)",10879443342
21,중단영업이익(손실),6682473179,2580524849,"(1,242,979,814)"
23,계속영업이익,1951092818,3609934572,4850346101
24,중단영업이익(손실),99708463,"(520,538,307)","(161,442,556)"
27,해외사업환산이익(손실),293686774,280840666,386384925
