,tag,제 44 기,제 43 기,제 42 기
2,매출총이익,68563553946,84748031571,75736436603
4,영업이익(손실),3369846654,23555055195,19691167128
7,관계기업지분법이익,798357020,4178470,1438847134
9,기타이익,11218780622,16306503200,8158668945
11,법인세비용차감전순이익(손실),"(6,178,698,384)",17888642642,17664837879
13,계속영업이익(손실),"(7,581,553,453)",16372879613,13801882002
14,당기순이익(손실),"(7,581,553,453)",16372879613,13801882002
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(8,927,221,589)",13972464123,13217827539
17,비지배지분에 귀속되는 당기순이익(손실),1345668136,2400415490,584054463
31,주당이익,,,
32,기본주당이익(손실) (단위 : 원),(218),344,331
33,희석주당이익(손실) (단위 : 원),(218),344,331
