,tag,제 44 기,제 43 기,제 42 기
2,매출총이익,1070349623391,1021796186082,798008338218
5,영업이익(손실),243947058546,165225934743,53177339126
6,기타이익 (주31),123989579698,104834207081,95885076541
11,법인세비용차감전순이익(손실),171816710617,156288937388,53489650252
13,계속영업이익(손실),164739761653,162427318272,49251058766
14,당기순이익(손실),164739761653,162427318272,49251058766
19,재평가이익,30276214859,176536159,42042379971
25,당기순이익(손실)의 귀속,,,
26,지배기업의 소유주에게 귀속되는 당기순이익(손실),121426263325,132205039355,32327771669
27,비지배지분에 귀속되는 당기순이익(손실),43313498328,30222278917,16923287097
31,주당이익(손실) (주33),,,
32,기본주당이익(손실) (단위 : 원),2390,2558,619
33,계속영업기본주당이익(손실) (단위 : 원),2390,2558,619
