,tag,제 56 기,제 55 기,제 54 기
2,매출총이익,75805204253,70722770671,59793515136
4,영업이익(손실),16388544263,16142572001,11420260737
10,법인세비용차감전순이익(손실),45320644046,8434872732,52414074047
12,당기순이익(손실)의 귀속,,,
13,지배기업의 소유주에게 귀속되는 당기순이익(손실),32534344927,6763470020,43427520824
14,비지배지분에 귀속되는 당기순이익(손실),76202371,"(22,073,837)",117816700
15,당기순이익(손실),32610547298,6741396183,43545337524
18,토지재평가이익,"(28,964,984)","(73,960,175)",285246280
29,주당이익 (주42),,,
30,기본주당이익(손실) (단위 : 원),,,
31,보통주기본주당이익(손실) (단위 : 원),1436,296,1909
32,우선주기본주당이익(손실) (단위 : 원),1442,301,1914
