,tag,제 27 기,제 26 기,제 25 기
2,매출총이익,1483810969280,1462079969758,1126539382578
5,영업이익,272067865192,269385174265,182069696289
6,금융이익,34878162941,45264984153,31040200694
8,지분법이익(손실),80637426628,39176429682,"(2,259,506,065)"
9,기타영업외이익,7417872892,10281429243,57109278172
12,법인세비용차감전순이익,142680668470,189556790558,163889419199
14,계속영업이익(손실),65629506717,104256941046,142904454761
15,중단영업이익(손실),,"(45,641,091,628)",41314519672
16,당기순이익(손실),65629506717,58615849418,184218974433
26,당기순이익(손실)의 귀속,,,
28,계속영업이익,56926322621,102247025677,140357034091
29,중단영업이익,,2000131197,22275153639
31,계속영업이익,8703184096,2009915369,2547420670
32,중단영업이익,,"(47,641,222,825)",19039366033
33,당기총포괄이익의 귀속,,,
36,주당이익,,,
37,기본주당이익 (단위 : 원),2870,5310,12661
38,계속영업기본주당이익 (단위 : 원),2870,5208,10927
39,중단영업기본주당이익 (단위 : 원),,102,1734
40,희석주당이익 (단위 : 원),2870,5310,12660
41,계속영업희석주당이익 (단위 : 원),2870,5208,10926
42,중단영업희석주당이익 (단위 : 원),,102,1734
