,tag,제 67 기,제 66 기,제 65 기
2,Ⅲ.매출총이익,31493241602,17740397595,3613843069
4,Ⅴ.영업이익(손실),"(10,803,222,467)","(968,491,480)","(5,293,766,173)"
5,Ⅵ.기타이익,5953769516,2269000429,12382509184
9,Ⅹ.종속기업 및 관계기업 투자이익(손실),"(7,987,019,975)","(444,772,452)",31419150
10,XI.법인세비용차감전순이익(손실),"(21,631,882,349)","(7,522,597,721)","(892,196,313)"
12,XⅢ.당기순이익(손실),"(20,527,205,181)","(6,676,273,731)","(3,999,571,864)"
13,XIV.당기순이익(손실)의 귀속,,,
14,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(15,885,871,468)","(7,221,022,293)","(3,836,856,538)"
15,(2)비지배지분에 귀속되는 당기순이익(손실),"(4,641,333,713)",544748562,"(162,715,326)"
26,XVIII.주당이익,,,
27,(1)기본주당이익(손실) (단위 : 원),(415),(370),(228)
28,(2)희석주당이익(손실) (단위 : 원),(415),(370),(228)
