,tag,제 51 기,제 50 기,제 49 기
2,매출총이익,23582548053,24592465705,14416246688
4,영업이익(손실),5152838429,"(309,065,510)","(2,970,860,399)"
5,기타이익,2661634398,1747116226,2555468405
10,법인세비용차감전순이익(손실),4276439730,"(36,672,534,395)","(2,482,190,512)"
12,계속영업이익(손실),2906036465,"(35,041,731,073)","(2,934,869,913)"
13,중단영업이익(손실),"(134,803,636)",699553516,"(10,977,958,466)"
14,당기순이익(손실),2771232829,"(34,342,177,557)","(13,912,828,379)"
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),2733477510,"(34,362,172,756)","(13,908,345,839)"
19,비지배지분에 귀속되는 당기순이익(손실),37755319,19995199,"(4,482,540)"
32,주당이익,,,
33,기본주당이익(손실) (단위 : 원),,,
34,계속영업기본주당이익(손실) (단위 : 원),252,"(2,964)",(248)
35,중단영업기본주당이익(손실) (단위 : 원),(12),59,(928)
