,tag,제 21 기,제 20 기,제 19 기
5,Ⅲ.영업이익(손실),108261982828,51786348657,68862257308
8,Ⅵ.기타이익 (주28),770641695,730690530,504239186
10,Ⅷ.종속기업및관계기업투자이익,0,83140271,0
12,Ⅹ.법인세비용차감전순이익(손실),116071306702,57047814626,68438966536
14,XⅡ.당기순이익(손실),86256603661,42171395759,50125496581
15,XⅢ.당기순이익(손실)의 귀속,,,
16,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),86199561975,42604397429,50342035152
17,(2)비지배지분에 귀속되는 당기순이익(손실),57041686,"(433,001,670)","(216,538,571)"
28,XVII.주당이익 (주30),,,
29,(1)기본주당이익(손실) (단위 : 원),2802,1369,1609
30,(2)희석주당이익(손실) (단위 : 원),2802,1369,1609
