,tag,제 65 기,제 64 기,제 63 기
2,매출총이익,188787447165,169179336355,117900819170
4,영업이익(손실),105917310389,90655085859,42078552616
8,기타이익,7905715158,6863133402,5498525102
9,지분법이익,7905715158,6863133402,5498525102
12,법인세비용차감전순이익(손실),10819060717,"(5,662,717,836)",67266700745
14,당기순이익(손실),9096797906,"(2,865,354,871)",45640672819
15,당기순이익(손실)의 귀속,,,
16,지배기업의 소유주에게 귀속되는 당기순이익(손실),7430088054,"(3,124,801,599)",45713938420
17,비지배지분에 귀속되는 당기순이익(손실),1666709852,259446728,"(73,265,601)"
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),575,(252),3873
32,희석주당이익(손실) (단위 : 원),548,0,3873
