,tag,제 33 기,제 32 기,제 31 기
2,매출총이익,14870445773,17478406058,17476525805
4,영업이익(손실),8055621201,7969509597,8594262082
7,기타이익,477258140,631505794,133163820
9,지분법이익,2657805546,1378883695,4211410431
11,지분법투자주식처분이익,,26613009,5154769
12,법인세비용차감전순이익(손실),"(3,521,865,975)",3803836480,8557880709
14,당기순이익(손실),"(5,651,135,973)",3132955023,7041669073
24,당기순이익(손실)의 귀속,,,
25,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(5,466,720,240)",3105834398,7035899899
26,비지배지분에 귀속되는 당기순이익(손실),"(184,415,733)",27120625,5769174
30,주당이익,,,
31,기본주당이익(손실) (단위 : 원),(115),67,151
