,tag,제 7 기,제 6 기,제 5 기
2,매출총이익,239508361604,208807237441,172360554627
6,영업이익(손실),48464737434,21876293584,12026212717
7,지분법이익,1814468053,4738814870,10192849796
13,법인세비용차감전순이익(손실),"(30,422,133,825)","(39,212,516,126)",19583009612
15,계속영업이익(손실),"(40,833,000,718)","(44,639,011,845)","(5,402,282,966)"
16,중단영업이익(손실),0,"(3,695,147,214)","(2,689,693,148)"
17,당기순이익(손실),"(40,833,000,718)","(48,334,159,059)","(8,091,976,114)"
25,당기순이익(손실)의 귀속,,,
27,계속영업이익(손실),"(41,281,040,762)","(42,825,037,903)","(3,919,456,735)"
28,중단영업이익(손실),0,"(3,695,147,214)","(2,689,693,148)"
30,계속영업이익(손실),448040044,"(1,813,973,942)","(1,482,826,231)"
34,주당이익,,,
35,기본주당이익(손실) (단위 : 원),"(1,528)","(1,722)",(245)
36,계속영업기본주당이익(손실) (단위 : 원),"(1,528)","(1,585)",(145)
37,중단영업기본주당이익(손실) (단위 : 원),0,(137),(100)
38,희석주당이익(손실) (단위 : 원),"(1,528)","(1,722)",(245)
39,계속영업희석주당이익(손실) (단위 : 원),"(1,528)","(1,585)",(145)
40,중단영업희석주당이익(손실) (단위 : 원),0,(137),(100)
