,tag,제 6 기,제 5 기,제 4 기
2,매출총이익,25895981771,27348461856,23653958844
4,영업이익(손실),10102432737,9283405926,7895716758
5,기타이익,3095479819,1792657872,1104735089
7,지분법이익,12160927000,3210823561,"(2,021,038,486)"
10,법인세비용차감전순이익(손실),24247507429,13758331524,7028694711
12,당기순이익(손실),17633689858,9708951655,3734854386
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),17722764605,10278626265,4461020272
15,비지배지분에 귀속되는 당기순이익(손실),"(89,074,747)","(569,674,610)","(726,165,886)"
19,종속기업및관계기업 이익잉여금중 지분해당액(세후기타포괄손익),"(129,789,653)","(92,225,992)","(133,298,911)"
28,주당이익,,,
29,기본주당이익(손실) (단위 : 원),2063,1183,513
