,tag,제 50 기,제 49 기,제 48 기
2,매출총이익,2857640761,2084788959,1529000548
4,영업이익(손실),687037164,137382839,"(1,423,528,961)"
5,기타이익,19592296220,9860828929,511874305
10,법인세비용차감전순이익(손실),24490209537,8890683705,"(10,844,132,475)"
12,당기순이익(손실),19673711644,14020545386,"(10,844,132,475)"
13,당기순이익(손실)의 귀속,,,
14,지배기업의 소유주에게 귀속되는 당기순이익(손실),19674056457,14020767580,"(10,843,234,790)"
15,비지배지분에 귀속되는 당기순이익(손실),"(344,813)","(222,194)","(897,685)"
26,주당이익,,,
27,기본주당이익(손실) (단위 : 원),153,109,(105)
28,희석주당이익(손실) (단위 : 원),153,109,(105)
