,tag,제 51 기,제 50 기,제 49 기
2,매출총이익,11876848176,27647948062,19535656890
4,영업이익,"(2,093,027,593)",15149218160,4999356686
5,금융이익 (주27),1013117904,700919755,1136761878
7,지분법이익(손실) (주12),865384128,"(400,322,586)",970110600
8,기타영업외이익 (주28),2838317936,2569651036,3086473513
10,법인세비용차감전순이익(손실),"(1,511,683,666)",10858938624,2482978313
11,법인세비용(이익) (주29),1840116277,5046912303,1111427218
12,당기순이익(손실) (주4),"(3,351,799,943)",5812026321,1371551095
22,당기총포괄이익(손실),"(2,921,409,378)",6060238524,1200917901
23,당기순이익(손실)의 귀속,,,
24,지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,229,176,561)",6070874682,1718140709
25,비지배지분에 귀속되는 당기순이익(손실),"(122,623,381)","(258,848,361)","(346,589,614)"
26,당기 총 포괄이익(손실)의 귀속,,,
31,희석주당이익(손실) (단위 : 원) (주31),(701),1304,384
