,tag,제 31 기,제 30 기,제 29 기
2,Ⅲ.매출총이익,2618856998,"(12,673,252,931)","(6,018,748,357)"
4,Ⅴ.영업이익,"(8,519,247,879)","(26,153,001,595)","(21,986,851,111)"
9,Ⅹ.지분법이익,5986663923,4326987633,3680765952
10,XI.법인세비용차감전순이익,6294037315,"(16,503,061,256)","(13,098,831,214)"
12,XⅢ.당기순이익(손실),4597043480,"(18,361,641,054)","(14,416,530,786)"
13,XIV.당기순이익(손실)의 귀속,,,
14,(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),7598012741,"(8,372,595,270)","(6,499,419,919)"
15,(2)비지배지분에 귀속되는 당기순이익(손실),"(3,000,969,261)","(9,989,045,784)","(7,917,110,867)"
16,XV.주당이익,,,
17,(1)기본주당이익 (단위 : 원),760,(837),(650)
18,(2)희석주당이익(손실) (단위 : 원),760,(837),(650)
